node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
249 	 AUS110_Cryptotermes_sp. 	 NU_Neotermes_cubanus 	 0.01 	 0.01 	 1.20 	 98.68 	 0.01 	 0.01 	 0.01 	 0.05 	 0.01 	 0.01
250 	 KE15-138_Epicalotermes_aethiopicus 	 NAM16_PG012TR_Epicalotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
251 	 KE15-138_Epicalotermes_aethiopicus 	 NAM16_PG037TR_Epicalotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
252 	 MAD15-84_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
253 	 MAD15-106_2_Bifiditermes_sp. 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
254 	 MAD15-106_2_Bifiditermes_sp. 	 MAD15-128_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
255 	 MAD15-2_Bifiditermes_sp.nr.madagascariensis 	 MAD15-55_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
256 	 MAD15-106_2_Bifiditermes_sp. 	 MAD15-55_Bifiditermes_sp.nr.madagascariensis 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00 	 99.98 	 0.00 	 0.00 	 0.00 	 0.00
257 	 MAD15-106_2_Bifiditermes_sp. 	 MAD15-147_Bifiditermes_sp.nr.madagascariensis 	 0.99 	 0.01 	 0.01 	 0.01 	 0.02 	 98.91 	 0.01 	 0.01 	 0.01 	 0.01
258 	 KE15-138_Epicalotermes_aethiopicus 	 MAD15-147_Bifiditermes_sp.nr.madagascariensis 	 99.58 	 0.01 	 0.01 	 0.01 	 0.01 	 0.31 	 0.01 	 0.01 	 0.01 	 0.01
259 	 B-Rept_Bifiditermes_rogeriae 	 MAD15-147_Bifiditermes_sp.nr.madagascariensis 	 99.96 	 0.00 	 0.00 	 0.00 	 0.00 	 0.02 	 0.00 	 0.00 	 0.00 	 0.00
260 	 B-Rept_Bifiditermes_rogeriae 	 CAM16-31_Roisinitermes_ebogoensis 	 99.90 	 0.01 	 0.01 	 0.01 	 0.01 	 0.04 	 0.01 	 0.01 	 0.01 	 0.01
261 	 MAD19-96_Allotermes_cf.paradoxus 	 MAD19_7R_Allotermes_sp. 	 0.04 	 0.09 	 0.01 	 0.01 	 0.02 	 99.76 	 0.01 	 0.01 	 0.01 	 0.01
262 	 KP026299_UNIDENTIFIED_ 	 MAD19_7R_Allotermes_sp. 	 17.31 	 51.17 	 0.53 	 0.55 	 0.49 	 28.31 	 0.41 	 0.42 	 0.41 	 0.41
263 	 B-Rept_Bifiditermes_rogeriae 	 MAD19_7R_Allotermes_sp. 	 92.69 	 2.18 	 0.62 	 0.87 	 0.27 	 2.35 	 0.24 	 0.29 	 0.24 	 0.24
264 	 JX144933_Bifiditermes_sp. 	 KE15-30_Bifiditermes_mutubae 	 53.43 	 0.77 	 42.03 	 1.56 	 0.35 	 0.41 	 0.35 	 0.41 	 0.35 	 0.34
265 	 B-Rept_Bifiditermes_rogeriae 	 KE15-30_Bifiditermes_mutubae 	 71.43 	 1.17 	 9.45 	 13.68 	 0.42 	 1.33 	 0.43 	 1.25 	 0.42 	 0.42
266 	 HN563_Marginitermes_cactiphagus 	 Marg-RS_Marginitermes_hubbardi 	 0.24 	 0.22 	 0.51 	 39.42 	 0.22 	 0.22 	 0.35 	 58.36 	 0.22 	 0.22
267 	 IA_Incisitermes_minor 	 IM_Incisitermes_minor 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00
268 	 Ptero-TE_Pterotermes_occidentis 	 US622_Pterotermes_occidentis 	 0.00 	 0.00 	 0.00 	 0.02 	 0.00 	 0.00 	 0.01 	 99.94 	 0.00 	 0.00
269 	 IA_Incisitermes_minor 	 US622_Pterotermes_occidentis 	 0.01 	 0.01 	 0.01 	 0.40 	 0.01 	 0.01 	 0.02 	 99.50 	 0.01 	 0.01
